,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Bsmt Total SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Yr Sold,Sale Type,SalePrice,Conditions,BsmtFin SF,Bsmt Total Baths,Total Baths,Fireplaces*Fireplace Quality ,Mo/Yr Sold,Overall Quality Score,Exterior Covering,Exterior Quality Score,BsmtFin Quality Score,Larger Gr Liv Area,Over 50%Fin Bsmt,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,Greens,GrnHill,IDOTRR,Landmrk,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker
1882,1755,60,RL,0.0,8740,Pave,No Access,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Gd,TA,No,574.0,0.0,280.0,854.0,GasA,Ex,Y,SBrkr,864,1131,0,1995,2,1,4,1,Gd,8,Typ,BuiltIn,2002.0,Fin,2.0,435.0,TA,TA,Y,264,48,0,0,0,0,NP,0,None,0,2007,WD ,219500,"Norm,Norm",574.0,0.0,3,Gd,7-2007,35,VinylSd&VinylSd,12,6,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,2412,60,RL,65.0,10237,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Gd,TA,No,0.0,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,0,1456,2,1,3,1,Gd,8,Typ,Attchd,2005.0,Fin,2.0,390.0,TA,TA,Y,0,24,0,0,0,0,NP,0,None,0,2006,New,170440,"RRAn,Norm",0.0,0.0,3,Gd,2-2006,30,VinylSd&VinylSd,12,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,889,60,RL,75.0,7950,Pave,No Access,IR1,Bnk,AllPub,Corner,Gtl,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,CBlock,TA,TA,No,535.0,0.0,155.0,690.0,GasA,TA,Y,SBrkr,698,728,0,1426,1,1,3,1,TA,6,Typ,Attchd,1977.0,Fin,2.0,440.0,TA,TA,Y,252,0,0,0,0,0,NP,3,None,0,2009,WD ,159500,"Norm,Norm",535.0,0.0,2,,7-2009,36,HdBoard&Plywood,9,4,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,1186,20,RL,80.0,10400,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,PConc,TA,TA,No,0.0,0.0,1304.0,1304.0,GasA,Gd,Y,SBrkr,1682,0,0,1682,2,0,3,1,TA,7,Typ,Attchd,1970.0,Unf,2.0,530.0,TA,TA,Y,98,0,0,0,0,0,NP,3,None,0,2008,WD ,174000,"Norm,Norm",0.0,0.0,2,Gd,5-2008,42,Plywood&Plywood,9,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1887,1613,20,RL,85.0,10628,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0.0,CBlock,TA,Gd,Gd,778.0,0.0,499.0,1277.0,GasA,TA,Y,SBrkr,1277,0,0,1277,1,0,2,1,TA,5,Typ,Attchd,1970.0,Unf,2.0,526.0,TA,TA,Y,0,0,0,0,176,0,NP,2,None,0,2007,WD ,167000,"Norm,Norm",778.0,1.0,1,Po,4-2007,35,Plywood&Plywood,12,6,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1888,411,160,RL,24.0,2280,Pave,No Access,Reg,Lvl,AllPub,FR2,Gtl,Twnhs,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,CBlock,Gd,TA,No,566.0,0.0,289.0,855.0,GasA,TA,Y,SBrkr,855,601,0,1456,2,1,3,1,TA,7,Typ,Attchd,1976.0,Unf,2.0,440.0,TA,TA,Y,87,0,0,0,0,0,NP,0,None,0,2009,WD ,148500,"Norm,Norm",566.0,0.0,3,TA,7-2009,36,Plywood&Brk Cmn,9,5,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1889,810,90,RL,64.0,7018,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,Duplex,2Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,Slab,NB,NB,NB,0.0,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1114,1114,0,2228,2,0,6,2,TA,8,Typ,Detchd,1979.0,Unf,2.0,720.0,TA,TA,Y,73,0,0,0,0,0,NP,0,None,0,2009,WD ,147983,"Feedr,Norm",0.0,0.0,2,,6-2009,25,HdBoard&HdBoard,9,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1890,548,160,RL,75.0,10762,Pave,No Access,Reg,Lvl,AllPub,Corner,Gtl,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,CBlock,Gd,TA,No,0.0,0.0,626.0,626.0,GasA,TA,Y,SBrkr,626,591,0,1217,1,1,3,1,TA,6,Typ,Attchd,1980.0,RFn,1.0,288.0,TA,TA,Y,0,28,0,0,0,0,NP,0,None,0,2009,WD ,120000,"Norm,Norm",0.0,0.0,2,TA,4-2009,36,Plywood&Plywood,9,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1891,2179,20,RL,60.0,7024,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Ex,Gd,No,980.0,0.0,110.0,1090.0,GasA,Gd,Y,SBrkr,1090,0,0,1090,1,1,2,1,TA,5,Typ,Attchd,2005.0,Fin,2.0,450.0,TA,TA,Y,0,49,0,0,0,0,NP,0,None,0,2007,WD ,157000,"Norm,Norm",980.0,1.0,2,,6-2007,25,VinylSd&VinylSd,9,5,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,2746,50,RL,50.0,7585,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,Fa,Fa,Mn,0.0,0.0,810.0,810.0,GasA,Fa,Y,FuseA,1002,454,0,1456,1,0,4,1,TA,7,Typ,Detchd,1954.0,Unf,1.0,280.0,TA,TA,P,0,0,0,0,0,0,NP,0,None,0,2006,WD ,91500,"Artery,Norm",0.0,2.0,1,TA,8-2006,15,MetalSd&MetalSd,9,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,1486,30,RL,67.0,8777,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,CBlock,Fa,TA,No,0.0,0.0,796.0,796.0,GasA,Gd,Y,FuseA,796,0,0,796,1,0,2,1,TA,4,Typ,NG,0.0,NG,0.0,0.0,NG,NG,P,328,0,164,0,0,0,NP,3,None,0,2008,WD ,85000,"Feedr,Norm",0.0,0.0,1,,5-2008,35,MetalSd&Wd Sdng,9,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,2168,20,RL,70.0,9170,Pave,No Access,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,CBlock,TA,TA,No,698.0,96.0,420.0,1214.0,GasA,Ex,Y,SBrkr,1214,0,0,1214,1,0,2,1,TA,6,Typ,Detchd,1965.0,Unf,2.0,461.0,Fa,Fa,Y,0,0,184,0,0,0,NP,4,Shed,400,2007,WD ,140000,"Feedr,Norm",794.0,1.0,1,,4-2007,35,MetalSd&MetalSd,9,30,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,2061,20,RL,66.0,7742,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,TA,TA,No,763.0,0.0,192.0,955.0,GasA,Ex,Y,SBrkr,955,0,0,955,1,0,3,1,TA,6,Typ,Attchd,1966.0,Unf,1.0,386.0,TA,TA,Y,0,0,0,0,0,0,NP,3,None,0,2007,WD ,127000,"Norm,Norm",763.0,1.0,1,,1-2007,35,HdBoard&HdBoard,9,4,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1896,1131,60,FV,64.0,8791,Pave,No Access,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Gd,TA,No,503.0,0.0,361.0,864.0,GasA,Ex,Y,SBrkr,864,864,0,1728,2,1,3,1,Gd,7,Typ,Attchd,2003.0,RFn,2.0,673.0,TA,TA,Y,216,56,0,0,0,0,NP,0,None,0,2008,WD ,207500,"Norm,Norm",503.0,0.0,3,,5-2008,30,VinylSd&VinylSd,12,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1897,2738,75,RL,60.0,19800,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,BrkTil,TA,TA,No,425.0,0.0,1411.0,1836.0,GasA,Gd,Y,SBrkr,1836,1836,0,3672,3,1,5,1,Gd,7,Typ,Detchd,1993.0,Unf,2.0,836.0,TA,TA,Y,684,80,32,0,0,0,NP,0,None,0,2006,WD ,415000,"Norm,Norm",425.0,0.0,4,GdGd,12-2006,48,BrkFace&Wd Sdng,9,3,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,929,20,RL,90.0,13339,Pave,No Access,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,6,1960,1960,Gable,CompShg,HdBoard,Plywood,Stone,132.0,CBlock,TA,TA,No,65.0,875.0,621.0,1561.0,GasA,TA,Y,SBrkr,1561,0,0,1561,2,0,3,1,TA,6,Typ,Attchd,1960.0,Fin,2.0,463.0,TA,TA,Y,0,148,0,0,120,0,NP,0,None,0,2009,WD ,193000,"Norm,Norm",940.0,1.0,2,Gd,5-2009,36,HdBoard&Plywood,9,8,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,362,60,RL,65.0,8125,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,PConc,Gd,TA,No,0.0,0.0,702.0,702.0,GasA,Gd,Y,SBrkr,702,779,0,1481,2,1,3,1,TA,6,Typ,Attchd,1994.0,Fin,2.0,343.0,TA,TA,Y,0,36,0,0,0,0,NP,0,None,0,2009,WD ,174000,"Norm,Norm",0.0,0.0,3,TA,3-2009,30,HdBoard&HdBoard,9,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,652,60,RL,78.0,11419,Pave,No Access,Reg,Lvl,AllPub,Corner,Gtl,1Fam,2Story,7,7,1948,1999,Gable,CompShg,WdShing,Wd Shng,None,0.0,CBlock,TA,TA,Mn,699.0,0.0,0.0,699.0,GasA,Ex,Y,FuseA,801,726,0,1527,1,1,3,1,TA,6,Typ,Attchd,1948.0,Unf,2.0,410.0,TA,TA,Y,0,0,134,0,0,0,NP,2,None,0,2009,WD ,152500,"Artery,Norm",699.0,1.0,2,Gd,12-2009,49,WdShing&Wd Shng,9,5,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1901,1466,60,RL,72.0,7226,Pave,No Access,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Gd,TA,No,0.0,0.0,798.0,798.0,GasA,Ex,Y,SBrkr,798,842,0,1640,2,1,3,1,Gd,6,Typ,Attchd,2003.0,RFn,2.0,595.0,TA,TA,Y,0,45,0,0,0,0,NP,0,None,0,2008,WD ,183000,"Norm,Norm",0.0,0.0,3,,6-2008,35,VinylSd&VinylSd,12,1,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,2087,50,RL,60.0,11100,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,6,1951,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,TA,TA,Mn,1080.0,0.0,0.0,1080.0,GasA,TA,N,SBrkr,1080,400,0,1480,1,0,4,1,TA,7,Typ,Attchd,1951.0,Unf,1.0,253.0,TA,TA,Y,0,0,68,0,0,0,NP,0,None,0,2007,WD ,136500,"Norm,Norm",1080.0,1.0,1,Gd,7-2007,30,Wd Sdng&Wd Sdng,9,2,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,1442,60,RL,80.0,12435,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,PConc,Gd,TA,No,361.0,0.0,602.0,963.0,GasA,Ex,Y,SBrkr,963,829,0,1792,2,1,3,1,Gd,7,Typ,Attchd,2001.0,RFn,2.0,564.0,TA,TA,Y,0,96,0,245,0,0,NP,0,None,0,2008,WD ,231500,"Norm,Norm",361.0,0.0,3,TA,5-2008,35,VinylSd&VinylSd,12,6,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,2744,20,RL,57.0,6420,Pave,No Access,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,Ex,Gd,Mn,210.0,551.0,219.0,980.0,GasA,Fa,Y,FuseA,1148,0,0,1148,1,0,2,1,TA,6,Typ,Detchd,1952.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,NP,0,None,0,2006,WD ,123500,"Norm,Norm",761.0,1.0,1,,9-2006,35,Wd Sdng&Wd Sdng,9,10,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,1511,50,RL,59.0,16466,Pave,No Access,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,PConc,TA,TA,No,0.0,0.0,816.0,816.0,GasA,TA,Y,SBrkr,872,521,0,1393,1,1,3,1,TA,8,Typ,Attchd,1955.0,Unf,1.0,300.0,TA,TA,Y,121,0,0,0,265,0,NP,0,None,0,2008,WD ,135500,"Norm,Norm",0.0,0.0,2,,4-2008,35,MetalSd&MetalSd,12,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,2175,80,RL,65.0,6285,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,6,6,1976,1976,Gable,CompShg,HdBoard,Plywood,None,0.0,CBlock,TA,TA,Av,504.0,0.0,456.0,960.0,GasA,TA,Y,SBrkr,1044,0,0,1044,1,0,3,1,TA,7,Typ,Detchd,1976.0,Unf,2.0,528.0,TA,Fa,Y,228,0,0,0,0,0,NP,0,None,0,2007,WD ,133500,"Norm,Norm",504.0,1.0,1,Fa,4-2007,36,HdBoard&Plywood,6,6,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,1236,20,RL,71.0,9204,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,TA,TA,No,25.0,872.0,247.0,1144.0,GasA,TA,Y,SBrkr,1144,0,0,1144,1,1,3,1,TA,6,Typ,Detchd,1962.0,Unf,1.0,336.0,TA,TA,Y,0,88,0,0,0,0,NP,0,None,0,2008,COD,124000,"Norm,Norm",897.0,1.0,2,,8-2008,25,HdBoard&HdBoard,9,12,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1908,2448,60,RL,78.0,12011,Pave,No Access,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,PConc,Gd,TA,Av,956.0,0.0,130.0,1086.0,GasA,Ex,Y,SBrkr,1086,838,0,1924,2,1,3,1,Gd,7,Typ,Attchd,1998.0,RFn,2.0,592.0,TA,TA,Y,208,75,0,0,374,0,NP,0,None,0,2006,WD ,280000,"Norm,Norm",956.0,1.0,3,TA,6-2006,40,VinylSd&VinylSd,12,6,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1909,60,60,RL,108.0,14774,Pave,No Access,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,PConc,Gd,TA,No,0.0,0.0,1393.0,1393.0,GasA,Ex,Y,SBrkr,1422,1177,0,2599,2,1,4,1,Gd,10,Typ,BuiltIn,1999.0,Fin,3.0,779.0,TA,TA,Y,668,30,0,0,0,0,NP,0,None,0,2010,WD ,333168,"Norm,Norm",0.0,0.0,3,TA,5-2010,45,VinylSd&VinylSd,12,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1910,346,60,RL,0.0,11792,Pave,No Access,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,188.0,PConc,Gd,TA,Gd,850.0,0.0,158.0,1008.0,GasA,Ex,Y,SBrkr,1008,1275,0,2283,2,1,4,1,Gd,9,Typ,BuiltIn,2003.0,Fin,3.0,632.0,TA,TA,Y,120,46,0,0,0,0,NP,0,None,0,2009,WD ,270000,"Norm,Norm",850.0,0.0,3,Gd,8-2009,40,VinylSd&VinylSd,12,6,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,678,50,RL,60.0,8064,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,TA,Av,621.0,0.0,174.0,795.0,GasA,Gd,N,SBrkr,765,368,0,1133,1,0,3,1,TA,5,Typ,Detchd,1989.0,Unf,2.0,900.0,TA,TA,Y,0,0,0,0,231,0,NP,0,None,0,2009,COD,128500,"Artery,Norm",621.0,0.0,1,,12-2009,30,Wd Sdng&Wd Sdng,9,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1912,2481,120,RL,50.0,7175,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,Plywood,None,0.0,PConc,Gd,TA,No,904.0,0.0,494.0,1398.0,GasA,Gd,Y,SBrkr,1398,0,0,1398,2,0,2,1,Gd,5,Typ,Attchd,1990.0,RFn,2.0,542.0,TA,TA,Y,0,46,0,0,0,0,NP,3,None,0,2006,WD ,172000,"Norm,Norm",904.0,1.0,2,,7-2006,30,Plywood&Plywood,12,6,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1913,2729,85,RL,72.0,10820,Pave,No Access,Reg,Lvl,AllPub,Corner,Gtl,1Fam,SFoyer,5,7,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,PConc,Gd,TA,Av,535.0,159.0,88.0,782.0,GasA,Ex,Y,SBrkr,810,0,0,810,1,0,2,1,TA,4,Typ,Detchd,1973.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,NP,3,None,0,2006,WD ,130000,"Feedr,Norm",694.0,1.0,1,,6-2006,35,HdBoard&HdBoard,9,18,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1914,453,120,RL,34.0,5381,Pave,No Access,IR1,Lvl,AllPub,Inside,Gtl,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,PConc,Gd,TA,Av,900.0,0.0,406.0,1306.0,GasA,Ex,Y,SBrkr,1306,0,0,1306,2,0,1,1,Gd,5,Typ,Attchd,2005.0,RFn,2.0,624.0,TA,TA,Y,170,63,0,0,0,0,NP,0,None,0,2009,WD ,196000,"Norm,Norm",900.0,1.0,2,Gd,8-2009,30,VinylSd&VinylSd,12,5,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1915,2234,45,RM,50.0,5000,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,TA,TA,Av,116.0,0.0,604.0,720.0,GasA,Po,N,FuseF,803,0,0,803,1,0,2,1,TA,5,Typ,Detchd,1941.0,Unf,2.0,360.0,TA,TA,Y,0,0,244,0,0,0,NP,0,None,0,2007,WD ,87000,"RRAe,Norm",116.0,0.0,1,,12-2007,30,MetalSd&MetalSd,9,4,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,2007,50,RM,55.0,8674,Pave,No Access,Reg,HLS,AllPub,Inside,Gtl,1Fam,1.5Fin,5,6,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,Fa,TA,No,910.0,0.0,0.0,910.0,GasA,TA,Y,SBrkr,910,525,0,1435,1,0,3,1,TA,6,Typ,Detchd,1950.0,Unf,1.0,308.0,TA,TA,Y,0,33,0,0,0,0,NP,0,None,0,2007,WD ,128250,"RRNn,Artery",910.0,1.0,1,,3-2007,30,MetalSd&MetalSd,9,3,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,20,20,RL,85.0,13175,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,6,1978,1988,Gable,CompShg,Plywood,Plywood,Stone,119.0,CBlock,Gd,TA,No,790.0,163.0,589.0,1542.0,GasA,TA,Y,SBrkr,2073,0,0,2073,2,0,3,1,TA,7,Min1,Attchd,1978.0,Unf,2.0,500.0,TA,TA,Y,349,0,0,0,0,0,NP,3,None,0,2010,WD ,210000,"Norm,Norm",953.0,1.0,2,TATA,2-2010,36,Plywood&Plywood,9,15,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1918,2217,50,RL,0.0,11275,Pave,No Access,IR1,HLS,AllPub,Corner,Mod,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,CBlock,TA,TA,Mn,297.0,557.0,0.0,854.0,GasA,TA,Y,SBrkr,1096,895,0,1991,1,1,3,1,TA,7,Typ,Detchd,1977.0,Unf,2.0,432.0,TA,Fa,Y,0,0,19,0,0,0,NP,0,None,0,2007,WD ,220000,"Norm,Norm",854.0,0.0,2,Gd,3-2007,42,MetalSd&MetalSd,9,6,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,232,20,RL,60.0,9600,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,None,0.0,CBlock,Gd,TA,No,442.0,0.0,625.0,1067.0,GasA,TA,Y,SBrkr,1067,0,0,1067,2,0,2,1,Gd,4,Min2,Attchd,1996.0,Unf,2.0,436.0,TA,TA,Y,290,0,0,0,0,0,NP,0,None,0,2010,WD ,128000,"Norm,Norm",442.0,0.0,2,,2-2010,28,VinylSd&HdBoard,9,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1920,1982,50,RM,120.0,9000,Pave,No Access,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1.5Fin,5,8,1900,2006,Gable,CompShg,Stucco,Stucco,None,0.0,BrkTil,TA,Fa,No,130.0,0.0,550.0,680.0,GasA,Ex,Y,SBrkr,680,494,0,1174,1,0,2,1,Gd,6,Typ,Detchd,2000.0,Unf,2.0,576.0,TA,TA,Y,116,26,40,0,0,0,NP,3,None,0,2007,WD ,135000,"Norm,Norm",130.0,0.0,1,Gd,6-2007,40,Stucco&Stucco,9,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1921,1570,20,RL,74.0,9990,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,4,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,PConc,Gd,TA,No,1383.0,0.0,297.0,1680.0,GasA,Gd,Y,SBrkr,1689,0,0,1689,2,0,3,1,TA,6,Typ,Attchd,1991.0,Unf,2.0,432.0,TA,TA,Y,428,120,0,0,0,0,NP,0,None,0,2008,WD ,228500,"Norm,Norm",1383.0,1.0,2,TA,7-2008,20,HdBoard&HdBoard,9,5,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
